name,skills,experience,domain,education,certifications,projects,contact info,predicted role
Neha Verma,"Augmented Reality, Digital Twins, 3D Modeling",,AR/VR & Metaverse,B.Sc in Data Science from Delhi University,NVIDIA Omniverse Developer Certification,E-commerce Web App Development,91-,"AR/VR Developer, Metaverse Engineer"
Sandeep Reddy,"3D Modeling, Virtual Reality, Digital Twins",,AR/VR & Metaverse,B.Tech in Computer Science from IIT Bombay,Unreal Engine Professional Certification,IoT-based Smart Home System,91-,"Metaverse Engineer, AR/VR Developer"
Amit Sharma,"Augmented Reality, 3D Modeling, Virtual Reality",,AR/VR & Metaverse,B.E. in Electronics from Anna University,Autodesk Certified Professional in 3D Modeling,Database Optimization for Large Scale Systems,91-,"GIS Specialist, Remote Sensing Engineer"
Vikram Singh,"Augmented Reality, 3D Modeling, Simulation",,AR/VR & Metaverse,M.Tech in AI from IISc Bangalore,Autodesk Certified Professional in 3D Modeling,IoT-based Smart Home System,91-,"AR/VR Developer, Metaverse Engineer"
Anjali Nair,"Digital Twins, Simulation, 3D Modeling",,AR/VR & Metaverse,MCA from NIT Trichy,Autodesk Certified Professional in 3D Modeling,E-commerce Web App Development,91-,"GIS Specialist, Remote Sensing Engineer"
Sandeep Reddy,"Virtual Reality, Augmented Reality, 3D Modeling",,AR/VR & Metaverse,M.Tech in AI from IISc Bangalore,MIT Media Lab AR/VR Workshop,Augmented Reality for Virtual Shopping,91-,"Metaverse Engineer, AR/VR Developer"
Vikram Singh,"Augmented Reality, Simulation, Virtual Reality",,AR/VR & Metaverse,B.E. in Electronics from Anna University,NVIDIA Omniverse Developer Certification,Automated CI/CD Pipeline Implementation,91-,"Metaverse Engineer, AR/VR Developer"
Anjali Nair,"Virtual Reality, Simulation, 3D Modeling",11.0,AR/VR & Metaverse,M.Tech in AI from IISc Bangalore,Unity Certified Developer,Augmented Reality for Virtual Shopping,91-,DevOps Engineer
Vikram Singh,"Simulation, Augmented Reality, Virtual Reality",,AR/VR & Metaverse,B.Sc in Data Science from Delhi University,MIT Media Lab AR/VR Workshop,IoT-based Smart Home System,91-,"Metaverse Engineer, AR/VR Developer"
Rahul Mehta,"3D Modeling, Augmented Reality, Simulation",,AR/VR & Metaverse,B.Sc in Data Science from Delhi University,Unity Certified Developer,Database Optimization for Large Scale Systems,91-,"Metaverse Engineer, AR/VR Developer"
Anjali Nair,"Augmented Reality, 3D Modeling, Simulation",,AR/VR & Metaverse,M.Tech in AI from IISc Bangalore,Udacity AR/VR Nanodegree,Autonomous Drone Navigation,91-,"Metaverse Engineer, AR/VR Developer"
Anjali Nair,"Augmented Reality, Simulation, Virtual Reality",,AR/VR & Metaverse,B.E. in Electronics from Anna University,IIT Bombay AR/VR Certification,E-commerce Web App Development,91-,"Metaverse Engineer, AR/VR Developer"
Rahul Mehta,"3D Modeling, Simulation, Augmented Reality",,AR/VR & Metaverse,B.Sc in Data Science from Delhi University,Autodesk Certified Professional in 3D Modeling,Autonomous Drone Navigation,91-,"AR/VR Developer, Metaverse Engineer"
Sandeep Reddy Sr.,"Wearable Tech, PCB Design, Microcontrollers",,Embedded Systems & IoT,B.E. in Electronics from Anna University,AWS Data Analytics,Augmented Reality for Virtual Shopping,91-,"IoT Developer, Embedded Systems Engineer"
Pooja Iyer Jr.,"AI/ML Robotics, Control Systems, Mechatronics",,Robotics,M.Tech in AI from IISc Bangalore,IIM Bangalore Business Analytics Certification,Database Optimization for Large Scale Systems,91-,Control Systems Engineer
Rahul Mehta III,"Drones, Self-driving Cars, Robotics",,Autonomous Systems,B.Sc in Data Science from Delhi University,Stanford AI Certification,Autonomous Drone Navigation,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Vikram Singh Sr.,"Augmented Reality, Simulation, Virtual Reality",,AR/VR & Metaverse,B.E. in Electronics from Anna University,NVIDIA Omniverse Developer Certification,Automated CI/CD Pipeline Implementation,91-,"Metaverse Engineer, AR/VR Developer"
Rajesh Kumar Jr.,"Mechatronics, Industrial Automation, AI/ML Robotics",9.0,Robotics,M.Tech in AI from IISc Bangalore,IIIT Hyderabad Deep Learning Certification,Automated CI/CD Pipeline Implementation,91-,AI Ethics Consultant
Vikram Singh Jr.,"Augmented Reality, Simulation, Virtual Reality",,AR/VR & Metaverse,B.E. in Electronics from Anna University,NVIDIA Omniverse Developer Certification,Automated CI/CD Pipeline Implementation,91-,"Metaverse Engineer, AR/VR Developer"
Rajesh Kumar Sr.,"Software Architecture, Java, C++",,Software Development,B.Sc in Data Science from Delhi University,CDAC Advanced Computing Certification,Automated CI/CD Pipeline Implementation,91-,"Full-Stack Developer, Software Engineer"
Rahul Mehta II,"Performance Testing, Automation Testing, Security Testing",,Software Testing & QA,M.Tech in AI from IISc Bangalore,NPTEL Certification in Data Science,Database Optimization for Large Scale Systems,91-,"QA Engineer, Automation Test Engineer"
Kiran Joshi Sr.,"Wearable Tech, Microcontrollers, Sensors",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,AWS Data Analytics,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Vikram Singh II,"Security Testing, CI/CD Testing, Manual Testing",,Software Testing & QA,B.Sc in Data Science from Delhi University,TCS iON Career Edge - Young Professional,Augmented Reality for Virtual Shopping,91-,"QA Engineer, Automation Test Engineer"
Sandeep Reddy II,"SQL, NoSQL, GraphDB",,Database Management,B.Sc in Data Science from Delhi University,Udacity Deep Learning,AI-driven Robotic Arm,91-,"Data Architect, Database Administrator"
Vikram Singh II,"Augmented Reality, 3D Modeling, Simulation",,AR/VR & Metaverse,M.Tech in AI from IISc Bangalore,Autodesk Certified Professional in 3D Modeling,IoT-based Smart Home System,91-,"AR/VR Developer, Metaverse Engineer"
Vikram Singh Jr.,"Java, Software Architecture, C#",,Software Development,B.Tech in Computer Science from IIT Bombay,Google ML Certification,IoT-based Smart Home System,91-,"Software Engineer, Full-Stack Developer"
Kiran Joshi Jr.,"Digital Twins, 3D Modeling, Augmented Reality",,AR/VR & Metaverse,B.Sc in Data Science from Delhi University,Google ARCore Certification,Augmented Reality for Virtual Shopping,91-,"AR/VR Developer, Metaverse Engineer"
Vikram Singh Sr.,"Java, Python, C++",,Software Development,M.Tech in AI from IISc Bangalore,Udacity Deep Learning,Autonomous Drone Navigation,91-,"Full-Stack Developer, Software Engineer"
Kiran Joshi III,"NoSQL, SQL, Firebase",,Database Management,B.Tech in Computer Science from IIT Bombay,Microsoft Certified Data Engineer,Autonomous Drone Navigation,91-,"Database Administrator, Data Architect"
Anjali Nair Sr.,"Manual Testing, Automation Testing, CI/CD Testing",,Software Testing & QA,B.Tech in Computer Science from IIT Bombay,ISRO Certification in Remote Sensing & GIS,Autonomous Drone Navigation,91-,"Remote Sensing Engineer, GIS Specialist"
Vikram Singh Sr.,"Automation Testing, Performance Testing, CI/CD Testing",,Software Testing & QA,B.E. in Electronics from Anna University,IIT Madras AI & ML Certification,Autonomous Drone Navigation,91-,"Automation Test Engineer, QA Engineer"
Anjali Nair III,"Virtual Reality, 3D Modeling, Augmented Reality",,AR/VR & Metaverse,B.E. in Electronics from Anna University,IIT Bombay AR/VR Certification,Autonomous Drone Navigation,91-,"AR/VR Developer, Metaverse Engineer"
Pooja Iyer Jr.,"Drones, AI/ML Perception, Self-driving Cars",,Autonomous Systems,B.Tech in Computer Science from IIT Bombay,Udacity Deep Learning,IoT-based Smart Home System,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Sandeep Reddy Sr.,"GraphDB, Firebase, SQL",,Database Management,MCA from NIT Trichy,IIM Bangalore Business Analytics Certification,Autonomous Drone Navigation,91-,"Database Administrator, Data Architect"
Anjali Nair Sr.,"PCB Design, Sensors, Microcontrollers",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,Cybersecurity Certification by NIC India,Augmented Reality for Virtual Shopping,91-,"IoT Developer, Embedded Systems Engineer"
Priya Patel Jr.,"Microcontrollers, PCB Design, Sensors",7.5,Embedded Systems & IoT,B.E. in Electronics from Anna University,IIIT Hyderabad Deep Learning Certification,E-commerce Web App Development,91-,Quantum Security Engineer
Priya Patel II,"Microcontrollers, PCB Design, Sensors",8.0,Embedded Systems & IoT,B.E. in Electronics from Anna University,IIIT Hyderabad Deep Learning Certification,E-commerce Web App Development,91-,Edge Computing Specialist
Pooja Iyer Sr.,"Augmented Reality, 3D Modeling, Simulation",,AR/VR & Metaverse,B.E. in Electronics from Anna University,IIT Bombay AR/VR Certification,IoT-based Smart Home System,91-,"AR/VR Developer, Metaverse Engineer"
Rajesh Kumar II,"AI/ML Perception, Self-driving Cars, Drones",,Autonomous Systems,B.E. in Electronics from Anna University,BITS Pilani Big Data Analytics Certification,IoT-based Smart Home System,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Sandeep Reddy II,"Mechatronics, AI/ML Robotics, Industrial Automation",,Robotics,B.Tech in Computer Science from IIT Bombay,AWS Data Analytics,AI-driven Robotic Arm,91-,"Robotics Engineer, Control Systems Engineer"
Anjali Nair Jr.,"Manual Testing, Automation Testing, Security Testing",,Software Testing & QA,MCA from NIT Trichy,NPTEL Certification in Data Science,AI-driven Robotic Arm,91-,"QA Engineer, Automation Test Engineer"
Kiran Joshi Sr.,"Manual Testing, Security Testing, Automation Testing",,Software Testing & QA,B.E. in Electronics from Anna University,TCS iON Career Edge - Young Professional,AI-driven Robotic Arm,91-,"Automation Test Engineer, QA Engineer"
Kiran Joshi II,"Wearable Tech, Microcontrollers, Sensors",,Embedded Systems & IoT,B.Tech in Computer Science from IIT Bombay,AWS Data Analytics,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Rajesh Kumar II,"MongoDB, PostgreSQL, SQL",,Database Management,MCA from NIT Trichy,NPTEL Certification in Data Science,E-commerce Web App Development,91-,Data Architect
Neha Verma Jr.,"CI/CD Testing, Automation Testing, Security Testing",,Software Testing & QA,B.E. in Electronics from Anna University,ISRO Certification in Remote Sensing & GIS,Automated CI/CD Pipeline Implementation,91-,"Remote Sensing Engineer, GIS Specialist"
Pooja Iyer II,"AI/ML Robotics, Control Systems, Mechatronics",,Robotics,M.Tech in AI from IISc Bangalore,IIM Bangalore Business Analytics Certification,Database Optimization for Large Scale Systems,91-,Control Systems Engineer
Vikram Singh Sr.,"PostgreSQL, SQL, NoSQL",,Database Management,M.Tech in AI from IISc Bangalore,Infosys Certified Java Developer,Autonomous Drone Navigation,91-,"Database Administrator, Data Architect"
Neha Verma Jr.,"Self-driving Cars, Robotics, Path Planning",,Autonomous Systems,M.Tech in AI from IISc Bangalore,IIIT Hyderabad Deep Learning Certification,Autonomous Drone Navigation,91-,"AI Perception Engineer, Autonomous Systems Engineer"
Rajesh Kumar Sr.,"PostgreSQL, Firebase, NoSQL",,Database Management,M.Tech in AI from IISc Bangalore,IIIT Hyderabad Deep Learning Certification,Database Optimization for Large Scale Systems,91-,"Data Architect, Database Administrator"
Neha Verma III,"Drones, Path Planning, Robotics",,Autonomous Systems,B.E. in Electronics from Anna University,Cybersecurity Certification by NIC India,Autonomous Drone Navigation,91-,"Autonomous Systems Engineer, AI Perception Engineer"
Sandeep Reddy II,"MongoDB, SQL, NoSQL",,Database Management,M.Tech in AI from IISc Bangalore,Udacity Deep Learning,Automated CI/CD Pipeline Implementation,91-,"Database Administrator, Data Architect"
Priya Patel Sr.,"Wearable Tech, Microcontrollers, Sensors",,Embedded Systems & IoT,B.Sc in Data Science from Delhi University,AWS Data Analytics,Automated CI/CD Pipeline Implementation,91-,"IoT Developer, Embedded Systems Engineer"
Sandeep Reddy II,"Mechatronics, AI/ML Robotics, Industrial Automation",,Robotics,B.Tech in Computer Science from IIT Bombay,AWS Data Analytics,AI-driven Robotic Arm,91-,"Robotics Engineer, Control Systems Engineer"
Alex Johnson,"Flask, Back-end, Full Stack",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Front-end Engineer
Alex Johnson,"Flask, Front-end, MERN",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,Front-end Engineer
Taylor Brown,"Django, Flask, Back-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Front-end Engineer
Chris Evans,"Flask, Full Stack, MERN",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Front-end Engineer
Jordan Smith,"Full Stack, Flask, Back-end",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Back-end Engineer
Jordan Smith,"MEAN, Flask, MERN",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Back-end Engineer
Jordan Smith,"MERN, Django, Front-end",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Back-end Engineer
Alex Johnson,"Front-end, Back-end, Full Stack",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Back-end Engineer
Alex Johnson,"Front-end, MERN, Django",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Full Stack Engineer
Morgan Lee,"Flask, Full Stack, Back-end",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Full Stack Engineer
Morgan Lee,"Full Stack, Flask, Front-end",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,Full Stack Engineer
Alex Johnson,"Full Stack, Front-end, Flask",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Full Stack Engineer
Chris Evans,"Full Stack, Front-end, Django",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,MERN Engineer
Taylor Brown,"Back-end, Flask, MEAN",,Web Development,Master's in Software Engineering,Google Web Developer Certification,,email@example.com,MERN Engineer
Alex Johnson,"Back-end, Full Stack, Django",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,MERN Engineer
Taylor Brown,"Back-end, Full Stack, Django",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,MERN Engineer
Taylor Brown,"MERN, MEAN, Full Stack",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,MEAN Engineer
Taylor Brown,"Full Stack, MEAN, Front-end",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,MEAN Engineer
Morgan Lee,"MERN, Back-end, Front-end",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,MEAN Engineer
Jordan Smith,"Back-end, Django, Full Stack",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,MEAN Engineer
Taylor Brown,"MERN, Django, MEAN",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Django Engineer
Taylor Brown,"Front-end, Django, Back-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Django Engineer
Chris Evans,"Django, Back-end, Full Stack",,Web Development,Master's in Software Engineering,Full Stack Developer Nanodegree,,email@example.com,Django Engineer
Jordan Smith,"MERN, MEAN, Back-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Django Engineer
Jordan Smith,"Django, MERN, Flask",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Flask Engineer
Morgan Lee,"MERN, MEAN, Front-end",,Web Development,Bachelor's in Computer Science,Full Stack Developer Nanodegree,,email@example.com,Flask Engineer
Morgan Lee,"Django, Full Stack, Flask",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,Flask Engineer
Taylor Brown,"MERN, Back-end, Full Stack",,Web Development,Bachelor's in Computer Science,Google Web Developer Certification,,email@example.com,Flask Engineer
Taylor Brown,"Usability Testing, Human-Computer Interaction, UI/UX Design",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,UI/UX Design Engineer
Taylor Brown,"Usability Testing, Human-Computer Interaction, Wireframing",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,UI/UX Design Engineer
Jordan Smith,"Wireframing, Human-Computer Interaction, Usability Testing",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,UI/UX Design Engineer
Morgan Lee,"Wireframing, Human-Computer Interaction, UI/UX Design",,UI/UX & HCI,Bachelor's in Computer Science,Adobe UX Design Certification,,email@example.com,UI/UX Design Engineer
Morgan Lee,"Wireframing, UI/UX Design, Usability Testing",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,Human-Computer Interaction Engineer
Jordan Smith,"Wireframing, UI/UX Design, Usability Testing",,UI/UX & HCI,Bachelor's in Computer Science,Google UX Design Certificate,,email@example.com,Human-Computer Interaction Engineer
Alex Johnson,"Usability Testing, Human-Computer Interaction, UI/UX Design",,UI/UX & HCI,Bachelor's in Computer Science,Adobe UX Design Certification,,email@example.com,Human-Computer Interaction Engineer
Morgan Lee,"Usability Testing, Human-Computer Interaction, Wireframing",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,Human-Computer Interaction Engineer
Alex Johnson,"UI/UX Design, Usability Testing, Human-Computer Interaction",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,Usability Testing Engineer
Chris Evans,"Human-Computer Interaction, Usability Testing, Wireframing",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,Usability Testing Engineer
Alex Johnson,"Human-Computer Interaction, UI/UX Design, Usability Testing",,UI/UX & HCI,Master's in Software Engineering,Google UX Design Certificate,,email@example.com,Usability Testing Engineer
Morgan Lee,"Wireframing, Human-Computer Interaction, UI/UX Design",,UI/UX & HCI,Master's in Software Engineering,Adobe UX Design Certification,,email@example.com,Usability Testing Engineer
Chris Evans,"Wireframing, Human-Computer Interaction, Usability Testing",,UI/UX & HCI,Bachelor's in Computer Science,Google UX Design Certificate,,email@example.com,Wireframing Engineer
Taylor Brown,"UI/UX Design, Human-Computer Interaction, Usability Testing",,UI/UX & HCI,Bachelor's in Computer Science,Google UX Design Certificate,,email@example.com,Wireframing Engineer
Taylor Brown,"Usability Testing, UI/UX Design, Wireframing",,UI/UX & HCI,Bachelor's in Computer Science,Adobe UX Design Certification,,email@example.com,Wireframing Engineer
Jordan Smith,"UI/UX Design, Wireframing, Human-Computer Interaction",,UI/UX & HCI,Bachelor's in Computer Science,Google UX Design Certificate,,email@example.com,Wireframing Engineer
Chris Evans,"Android, iOS, Flutter",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,Android Engineer
Jordan Smith,"React Native, Android, Flutter",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Android Engineer
Morgan Lee,"Android, iOS, Flutter",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Android Engineer
Jordan Smith,"iOS, React Native, Flutter",,Mobile App Development,Bachelor's in Computer Science,Google Associate Android Developer,,email@example.com,Android Engineer
Alex Johnson,"Android, Flutter, React Native",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,iOS Engineer
Alex Johnson,"Flutter, React Native, Android",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,iOS Engineer
Taylor Brown,"iOS, React Native, Android",,Mobile App Development,Bachelor's in Computer Science,Google Associate Android Developer,,email@example.com,iOS Engineer
Taylor Brown,"iOS, React Native, Flutter",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,iOS Engineer
Morgan Lee,"React Native, iOS, Flutter",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Flutter Engineer
Alex Johnson,"Android, React Native, iOS",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Flutter Engineer
Jordan Smith,"iOS, Android, React Native",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Flutter Engineer
Chris Evans,"Flutter, iOS, React Native",,Mobile App Development,Bachelor's in Computer Science,Apple Swift Developer Certification,,email@example.com,Flutter Engineer
Alex Johnson,"Flutter, React Native, Android",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,React Native Engineer
Chris Evans,"iOS, React Native, Android",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,React Native Engineer
Jordan Smith,"React Native, Android, Flutter",,Mobile App Development,Bachelor's in Computer Science,Google Associate Android Developer,,email@example.com,React Native Engineer
Morgan Lee,"iOS, React Native, Android",,Mobile App Development,Master's in Software Engineering,Google Associate Android Developer,,email@example.com,React Native Engineer
Taylor Brown,"Unity, Unreal Engine, 3D Rendering",,Game Development,Master's in Software Engineering,Unity Certified Developer,,email@example.com,Unity Engineer
Alex Johnson,"Unreal Engine, Unity, Game Physics",,Game Development,Bachelor's in Computer Science,Unreal Engine Professional Certification,,email@example.com,Unity Engineer
Jordan Smith,"Unreal Engine, Unity, Game Physics",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Unity Engineer
Taylor Brown,"Unreal Engine, Unity, 3D Rendering",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Unity Engineer
Jordan Smith,"3D Rendering, Unreal Engine, Unity",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Unreal Engine Engineer
Jordan Smith,"Unity, Unreal Engine, 3D Rendering",,Game Development,Master's in Software Engineering,Unity Certified Developer,,email@example.com,Unreal Engine Engineer
Alex Johnson,"3D Rendering, Unity, Game Physics",,Game Development,Bachelor's in Computer Science,Unreal Engine Professional Certification,,email@example.com,Unreal Engine Engineer
Taylor Brown,"3D Rendering, Unreal Engine, Unity",,Game Development,Bachelor's in Computer Science,Unreal Engine Professional Certification,,email@example.com,Unreal Engine Engineer
Jordan Smith,"Unity, Game Physics, Unreal Engine",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,Game Physics Engineer
Taylor Brown,"Unreal Engine, 3D Rendering, Unity",,Game Development,Bachelor's in Computer Science,Unreal Engine Professional Certification,,email@example.com,Game Physics Engineer
Taylor Brown,"3D Rendering, Unreal Engine, Game Physics",,Game Development,Bachelor's in Computer Science,Unity Certified Developer,,email@example.com,Game Physics Engineer
Jordan Smith,"Unity, 3D Rendering, Unreal Engine",,Game Development,Master's in Software Engineering,Unity Certified Developer,,email@example.com,Game Physics Engineer
Chris Evans,"3D Rendering, Unity, Game Physics",,Game Development,Master's in Software Engineering,Unreal Engine Professional Certification,,email@example.com,3D Rendering Engineer
Alex Johnson,"Unreal Engine, Game Physics, 3D Rendering",,Game Development,Master's in Software Engineering,Unity Certified Developer,,email@example.com,3D Rendering Engineer
Morgan Lee,"Game Physics, 3D Rendering, Unreal Engine",,Game Development,Master's in Software Engineering,Unity Certified Developer,,email@example.com,3D Rendering Engineer
Alex Johnson,"Game Physics, Unity, Unreal Engine",,Game Development,Master's in Software Engineering,Unity Certified Developer,,email@example.com,3D Rendering Engineer
Alex Johnson,"NFT, Smart Contracts, DApps",,Web3 & Blockchain,Master's in Software Engineering,Ethereum Smart Contract Developer,,email@example.com,Smart Contracts Engineer
Jordan Smith,"DeFi, DApps, NFT",,Web3 & Blockchain,Master's in Software Engineering,Blockchain Developer Bootcamp,,email@example.com,Smart Contracts Engineer
Taylor Brown,"DApps, DeFi, Smart Contracts",,Web3 & Blockchain,Master's in Software Engineering,Blockchain Developer Bootcamp,,email@example.com,Smart Contracts Engineer
Chris Evans,"DeFi, DApps, NFT",,Web3 & Blockchain,Bachelor's in Computer Science,Blockchain Developer Bootcamp,,email@example.com,Smart Contracts Engineer
Morgan Lee,"DeFi, NFT, DApps",,Web3 & Blockchain,Bachelor's in Computer Science,Blockchain Developer Bootcamp,,email@example.com,NFT Engineer
Alex Johnson,"Smart Contracts, DApps, DeFi",,Web3 & Blockchain,Master's in Software Engineering,Ethereum Smart Contract Developer,,email@example.com,NFT Engineer
Taylor Brown,"NFT, DeFi, Smart Contracts",,Web3 & Blockchain,Bachelor's in Computer Science,Ethereum Smart Contract Developer,,email@example.com,NFT Engineer
Morgan Lee,"NFT, Smart Contracts, DeFi",,Web3 & Blockchain,Master's in Software Engineering,Ethereum Smart Contract Developer,,email@example.com,NFT Engineer
Chris Evans,"DeFi, DApps, NFT",,Web3 & Blockchain,Bachelor's in Computer Science,Ethereum Smart Contract Developer,,email@example.com,DeFi Engineer
Taylor Brown,"DApps, Smart Contracts, NFT",,Web3 & Blockchain,Master's in Software Engineering,Blockchain Developer Bootcamp,,email@example.com,DeFi Engineer
Jordan Smith,"NFT, DApps, DeFi",,Web3 & Blockchain,Bachelor's in Computer Science,Blockchain Developer Bootcamp,,email@example.com,DeFi Engineer
Morgan Lee,"NFT, DApps, DeFi",,Web3 & Blockchain,Master's in Software Engineering,Blockchain Developer Bootcamp,,email@example.com,DeFi Engineer
Alex Johnson,"Smart Contracts, DApps, NFT",,Web3 & Blockchain,Master's in Software Engineering,Ethereum Smart Contract Developer,,email@example.com,DApps Engineer
Morgan Lee,"DApps, Smart Contracts, NFT",,Web3 & Blockchain,Bachelor's in Computer Science,Ethereum Smart Contract Developer,,email@example.com,DApps Engineer
Jordan Smith,"DeFi, DApps, NFT",,Web3 & Blockchain,Master's in Software Engineering,Ethereum Smart Contract Developer,,email@example.com,DApps Engineer
Taylor Brown,"DeFi, DApps, NFT",,Web3 & Blockchain,Bachelor's in Computer Science,Ethereum Smart Contract Developer,,email@example.com,DApps Engineer
Taylor Brown,"AI/ML HPC, Supercomputing, Parallel Computing",,High-Performance Computing (HPC),Master's in Software Engineering,NVIDIA Deep Learning Institute Certification,,email@example.com,Parallel Computing Engineer
Jordan Smith,"Supercomputing, Parallel Computing, AI/ML HPC",,High-Performance Computing (HPC),Bachelor's in Computer Science,Parallel Computing Specialist,,email@example.com,Parallel Computing Engineer
Taylor Brown,"Supercomputing, AI/ML HPC, Parallel Computing",,High-Performance Computing (HPC),Bachelor's in Computer Science,NVIDIA Deep Learning Institute Certification,,email@example.com,Parallel Computing Engineer
Chris Evans,"Supercomputing, AI/ML HPC, Parallel Computing",,High-Performance Computing (HPC),Master's in Software Engineering,Parallel Computing Specialist,,email@example.com,Parallel Computing Engineer
Jordan Smith,"AI/ML HPC, Supercomputing, Parallel Computing",,High-Performance Computing (HPC),Master's in Software Engineering,NVIDIA Deep Learning Institute Certification,,email@example.com,Supercomputing Engineer
Jordan Smith,"Supercomputing, Parallel Computing, AI/ML HPC",,High-Performance Computing (HPC),Master's in Software Engineering,Parallel Computing Specialist,,email@example.com,Supercomputing Engineer
Jordan Smith,"Supercomputing, Parallel Computing, AI/ML HPC",,High-Performance Computing (HPC),Master's in Software Engineering,Parallel Computing Specialist,,email@example.com,Supercomputing Engineer
Jordan Smith,"Supercomputing, AI/ML HPC, Parallel Computing",,High-Performance Computing (HPC),Master's in Software Engineering,NVIDIA Deep Learning Institute Certification,,email@example.com,Supercomputing Engineer
Chris Evans,"AI/ML HPC, Parallel Computing, Supercomputing",,High-Performance Computing (HPC),Bachelor's in Computer Science,Parallel Computing Specialist,,email@example.com,AI/ML HPC Engineer
Chris Evans,"AI/ML HPC, Supercomputing, Parallel Computing",,High-Performance Computing (HPC),Master's in Software Engineering,NVIDIA Deep Learning Institute Certification,,email@example.com,AI/ML HPC Engineer
Alex Johnson,"AI/ML HPC, Parallel Computing, Supercomputing",,High-Performance Computing (HPC),Master's in Software Engineering,Parallel Computing Specialist,,email@example.com,AI/ML HPC Engineer
Jordan Smith,"Parallel Computing, AI/ML HPC, Supercomputing",,High-Performance Computing (HPC),Bachelor's in Computer Science,Parallel Computing Specialist,,email@example.com,AI/ML HPC Engineer
